time_s,acceleration
44.760,0.064621
44.770,0.081972
44.780,0.084658
44.790,0.073900
44.800,0.110448
44.810,0.153479
44.820,0.144066
44.830,0.098946
44.840,0.054208
44.850,0.054230
44.860,0.076143
44.870,0.102223
44.880,0.129480
44.890,0.098401
44.900,0.101572
44.910,0.167306
44.920,0.223941
44.930,0.210698
44.940,0.186840
44.950,0.146746
44.960,0.139737
44.970,0.171617
44.980,0.162019
44.990,0.050953
45.000,-0.030257
45.010,-0.035346
45.020,-0.038880
45.030,-0.045751
45.040,-0.062354
45.050,-0.113307
45.060,-0.107367
45.070,-0.060922
45.080,-0.024259
45.090,-0.002020
45.100,-0.027722
45.110,-0.035572
45.120,-0.024265
45.130,-0.020764
45.140,-0.003511
45.150,-0.060467
45.160,-0.100325
45.170,-0.117767
45.180,-0.065440
45.190,-0.048832
45.200,-0.046915
45.210,-0.036280
45.220,-0.016601
45.230,0.040518
45.240,0.095414
45.250,0.162315
45.260,0.156245
45.270,0.157284
45.280,0.195115
45.290,0.215812
45.300,0.223352
45.310,0.190525
45.320,0.133104
45.330,0.096504
45.340,0.124997
45.350,0.127443
45.360,0.111413
45.370,0.056139
45.380,0.050699
45.390,0.092209
45.400,0.128629
45.410,0.136227
45.420,0.108673
45.430,0.080469
45.440,0.077276
45.450,0.088764
45.460,0.081996
45.470,0.014744
45.480,-0.067778
45.490,-0.093637
45.500,-0.081642
45.510,-0.085771
45.520,-0.145170
45.530,-0.168630
45.540,-0.156333
45.550,-0.120335
45.560,-0.060844
45.570,-0.028964
45.580,-0.025283
45.590,-0.033261
45.600,0.020370
45.610,0.044070
45.620,0.072324
45.630,0.064480
45.640,0.020523
45.650,-0.002613
45.660,0.019347
45.670,0.036621
45.680,0.033018
45.690,0.016649
45.700,0.039485
45.710,0.072839
45.720,0.149141
45.730,0.186578
45.740,0.189075
45.750,0.180852
45.760,0.214404
45.770,0.243983
45.780,0.249500
45.790,0.201624
45.800,0.121797
45.810,0.109400
45.820,0.100128
45.830,0.078380
45.840,0.043553
45.850,-0.006259
45.860,-0.048060
45.870,-0.014656
45.880,0.022143
45.890,0.037851
45.900,0.020510
45.910,-0.026712
45.920,0.007356
45.930,0.025750
45.940,0.046070
45.950,0.005993
45.960,-0.055103
45.970,-0.098822
45.980,-0.069778
45.990,-0.092854
46.000,-0.122958
46.010,-0.138175
46.020,-0.171156
46.030,-0.097787
46.040,-0.042322
46.050,0.006632
46.060,0.018694
46.070,0.025558
46.080,0.050574
46.090,0.118508
46.100,0.167704
46.110,0.150384
46.120,0.121516
46.130,0.094239
46.140,0.106801
46.150,0.132149
46.160,0.120601
46.170,0.075662
46.180,0.047922
46.190,0.067597
46.200,0.153355
46.210,0.151083
46.220,0.148943
46.230,0.140330
46.240,0.173004
46.250,0.191857
46.260,0.217425
46.270,0.179168
46.280,0.101602
46.290,0.066687
46.300,0.035689
46.310,0.031801
46.320,-0.002587
46.330,-0.076817
46.340,-0.127525
46.350,-0.118654
46.360,-0.083396
46.370,-0.058609
46.380,-0.093611
46.390,-0.099095
46.400,-0.054142
46.410,-0.012922
46.420,0.019728
46.430,0.009015
46.440,-0.033437
46.450,-0.058788
46.460,-0.043361
46.470,-0.022665
46.480,-0.038689
46.490,-0.077374
46.500,-0.105241
46.510,-0.062872
46.520,-0.017119
46.530,0.034500
46.540,0.059376
46.550,0.071616
46.560,0.122782
46.570,0.186228
46.580,0.230589
46.590,0.222994
46.600,0.194158
46.610,0.169362
46.620,0.193375
46.630,0.186490
46.640,0.148529
46.650,0.090583
46.660,0.067050
46.670,0.045272
46.680,0.085540
46.690,0.099268
46.700,0.092994
46.710,0.053520
46.720,0.075869
46.730,0.109508
46.740,0.138457
46.750,0.122104
46.760,0.056390
46.770,0.010116
46.780,0.007673
46.790,-0.022711
46.800,-0.043724
46.810,-0.119116
46.820,-0.171740
46.830,-0.179085
46.840,-0.148627
46.850,-0.098918
46.860,-0.099119
46.870,-0.109242
46.880,-0.069337
46.890,-0.016140
46.900,0.034079
46.910,0.041772
46.920,0.042023
46.930,0.033283
46.940,0.057428
46.950,0.062011
46.960,0.061265
46.970,0.013382
46.980,0.008366
46.990,0.016606
47.000,0.059614
47.010,0.091230
47.020,0.097329
47.030,0.095682
47.040,0.139528
47.050,0.182196
47.060,0.247887
47.070,0.247882
47.080,0.204558
47.090,0.172959
47.100,0.177375
47.110,0.185615
47.120,0.140867
47.130,0.091979
47.140,0.032645
47.150,0.002597
47.160,-0.010141
47.170,-0.012735
47.180,-0.004373
47.190,-0.027036
47.200,-0.042627
47.210,0.005353
47.220,0.034344
47.230,0.028617
47.240,0.009791
47.250,-0.034227
47.260,-0.019876
47.270,-0.002429
47.280,-0.040709
47.290,-0.074485
47.300,-0.155426
47.310,-0.140841
47.320,-0.120111
47.330,-0.066346
47.340,-0.087826
47.350,-0.097294
47.360,-0.041783
47.370,-0.003406
47.380,0.086667
47.390,0.107154
47.400,0.125828
47.410,0.110941
47.420,0.146373
47.430,0.169205
47.440,0.157845
47.450,0.106869
47.460,0.101874
47.470,0.077556
47.480,0.087862
47.490,0.115742
47.500,0.119136
47.510,0.075081
47.520,0.121644
47.530,0.142498
47.540,0.188388
47.550,0.213555
47.560,0.174423
47.570,0.133872
47.580,0.149691
47.590,0.148678
47.600,0.127498
47.610,0.038801
47.620,-0.036619
47.630,-0.057070
47.640,-0.069496
47.650,-0.088415
47.660,-0.099685
47.670,-0.121309
47.680,-0.135948
47.690,-0.073986
47.700,-0.040656
47.710,-0.016959
47.720,-0.045281
47.730,-0.047133
47.740,-0.022122
47.750,0.015934
47.760,0.014387
47.770,-0.014354
47.780,-0.090764
47.790,-0.078752
47.800,-0.054008
47.810,-0.035701
47.820,-0.024398
47.830,-0.039717
47.840,-0.006523
47.850,0.049396
47.860,0.130810
47.870,0.157037
47.880,0.182693
47.890,0.175813
47.900,0.216095
47.910,0.231747
47.920,0.231053
47.930,0.194546
47.940,0.131415
47.950,0.096175
47.960,0.109538
47.970,0.109914
47.980,0.076344
47.990,0.037970
48.000,0.018275
48.010,0.058269
48.020,0.084366
48.030,0.126144
48.040,0.085827
48.050,0.070146
48.060,0.050944
48.070,0.081421
48.080,0.064171
48.090,0.019430
48.100,-0.050923
48.110,-0.116019
48.120,-0.091751
48.130,-0.118281
48.140,-0.114608
48.150,-0.163801
48.160,-0.180228
48.170,-0.118409
48.180,-0.063493
48.190,-0.036050
48.200,-0.027579
48.210,-0.009122
48.220,0.007481
48.230,0.063003
48.240,0.114665
48.250,0.067859
48.260,0.041222
48.270,0.028782
48.280,0.054018
48.290,0.074462
48.300,0.033145
48.310,0.030264
48.320,0.048322
48.330,0.074033
48.340,0.163055
48.350,0.184296
48.360,0.170907
48.370,0.185657
48.380,0.221453
48.390,0.230454
48.400,0.250255
48.410,0.194515
48.420,0.133429
48.430,0.096654
48.440,0.088138
48.450,0.074968
48.460,0.033122
48.470,-0.002700
48.480,-0.071490
48.490,-0.066257
48.500,-0.006325
48.510,0.005448
48.520,-0.026751
48.530,-0.011863
48.540,-0.023352
48.550,0.002270
48.560,0.032064
48.570,0.001114
48.580,-0.035758
48.590,-0.107044
48.600,-0.101956
48.610,-0.084316
48.620,-0.104437
48.630,-0.135986
48.640,-0.153069
48.650,-0.123580
48.660,-0.048185
48.670,0.010657
48.680,0.027910
48.690,0.027518
48.700,0.082641
48.710,0.144386
48.720,0.176330
48.730,0.171063
48.740,0.141377
48.750,0.150917
48.760,0.135635
48.770,0.137232
48.780,0.125647
48.790,0.079130
48.800,0.071520
48.810,0.057847
48.820,0.112649
48.830,0.157937
48.840,0.146495
48.850,0.129969
48.860,0.151638
48.870,0.166283
48.880,0.198252
48.890,0.150073
48.900,0.086885
48.910,0.057212
48.920,0.026723
48.930,0.017315
48.940,-0.015535
48.950,-0.097798
48.960,-0.127478
48.970,-0.109307
48.980,-0.101634
48.990,-0.068822
49.000,-0.077368
49.010,-0.105689
49.020,-0.082141
49.030,-0.016478
49.040,-0.000171
49.050,0.016029
49.060,-0.015134
49.070,-0.032014
49.080,-0.019713
49.090,0.007014
49.100,-0.020746
49.110,-0.039511
49.120,-0.067877
49.130,-0.041864
49.140,0.007949
49.150,0.064473
49.160,0.062572
49.170,0.088065
49.180,0.131531
49.190,0.178478
49.200,0.225192
49.210,0.229356
49.220,0.205090
49.230,0.185277
49.240,0.192915
49.250,0.207197
49.260,0.175376
49.270,0.101897
49.280,0.045183
49.290,0.029527
49.300,0.072971
49.310,0.082166
49.320,0.056619
49.330,0.035082
49.340,0.042998
49.350,0.054810
49.360,0.106600
49.370,0.093078
49.380,0.039165
49.390,-0.010563
49.400,-0.009969
49.410,-0.010022
49.420,-0.030074
49.430,-0.099616
49.440,-0.155081
49.450,-0.166521
49.460,-0.148662
49.470,-0.113566
49.480,-0.121743
49.490,-0.110430
49.500,-0.066775
49.510,-0.001143
49.520,0.057633
49.530,0.067776
49.540,0.064136
49.550,0.044955
49.560,0.049602
49.570,0.097805
49.580,0.092393
49.590,0.036282
49.600,0.015370
49.610,0.003381
49.620,0.063435
49.630,0.113499
49.640,0.098348
49.650,0.114233
49.660,0.128205
49.670,0.175214
49.680,0.214929
49.690,0.247305
49.700,0.216253
49.710,0.166489
49.720,0.174234
49.730,0.190494
49.740,0.139443
49.750,0.081859
49.760,-0.009726
49.770,-0.027968
49.780,-0.005560
49.790,-0.023087
49.800,-0.050543
49.810,-0.080437
49.820,-0.068282
49.830,-0.040723
49.840,0.014601
49.850,0.024770
49.860,0.005049
49.870,-0.038759
49.880,-0.013433
49.890,-0.010093
49.900,-0.032761
49.910,-0.075108
49.920,-0.113327
49.930,-0.121707
49.940,-0.100047
49.950,-0.080021
49.960,-0.067040
49.970,-0.075408
49.980,-0.045827
49.990,0.024500
50.000,0.112603
50.010,0.117624
50.020,0.128906
50.030,0.119676
50.040,0.166074
50.050,0.201415
50.060,0.204080
50.070,0.145466
50.080,0.101898
50.090,0.094820
50.100,0.107440
50.110,0.123331
50.120,0.108133
50.130,0.083972
50.140,0.083509
50.150,0.130884
50.160,0.157253
50.170,0.177128
50.180,0.140391
50.190,0.124915
50.200,0.115900
50.210,0.134435
50.220,0.116718
50.230,0.025035
50.240,-0.043854
50.250,-0.072122
50.260,-0.064041
50.270,-0.072836
50.280,-0.103021
50.290,-0.142443
50.300,-0.148389
50.310,-0.097487
50.320,-0.042052
50.330,-0.020756
50.340,-0.036084
50.350,-0.051922
50.360,-0.020845
50.370,0.019786
50.380,0.019972
50.390,0.001871
50.400,-0.058344
50.410,-0.057648
50.420,-0.025870
50.430,0.005017
50.440,-0.001057
50.450,-0.002726
50.460,-0.003648
50.470,0.054653
50.480,0.144959
50.490,0.165564
50.500,0.176920
50.510,0.162141
50.520,0.216709
50.530,0.247702
50.540,0.236794
50.550,0.183768
50.560,0.144391
50.570,0.110699
50.580,0.117932
50.590,0.122102
50.600,0.074105
50.610,0.023600
50.620,0.004143
50.630,0.028089
50.640,0.056778
50.650,0.073765
50.660,0.059976
50.670,0.021098
50.680,0.029010
50.690,0.073579
50.700,0.047356
50.710,0.011216
50.720,-0.052118
50.730,-0.101890
50.740,-0.096337
50.750,-0.105132
50.760,-0.135562
50.770,-0.163125
50.780,-0.167452
50.790,-0.124727
50.800,-0.062099
50.810,-0.025715
50.820,-0.001470
50.830,-0.004958
50.840,0.030944
50.850,0.098922
50.860,0.108788
50.870,0.102149
50.880,0.080301
50.890,0.051798
50.900,0.083500
50.910,0.085786
50.920,0.073287
50.930,0.048840
50.940,0.039958
50.950,0.081548
50.960,0.139422
50.970,0.186687
50.980,0.182266
50.990,0.170876
51.000,0.185725
51.010,0.260751
51.020,0.235451
51.030,0.211691
51.040,0.121297
51.050,0.079858
51.060,0.084778
51.070,0.048184
51.080,0.006369
51.090,-0.044231
51.100,-0.088632
51.110,-0.074517
51.120,-0.035468
51.130,-0.011460
51.140,-0.031938
51.150,-0.045406
51.160,-0.019115
51.170,0.019428
51.180,0.019684
51.190,-0.021880
51.200,-0.062596
51.210,-0.070821
51.220,-0.081584
51.230,-0.073856
51.240,-0.087870
51.250,-0.102590
51.260,-0.130640
51.270,-0.099249
51.280,-0.039199
51.290,0.004614
51.300,0.061259
51.310,0.046932
51.320,0.092150
51.330,0.151987
51.340,0.209917
51.350,0.185074
51.360,0.142932
51.370,0.136793
51.380,0.154889
51.390,0.184149
51.400,0.138824
51.410,0.083669
51.420,0.058641
51.430,0.065774
51.440,0.104440
51.450,0.135709
51.460,0.127887
51.470,0.103098
51.480,0.133548
51.490,0.157248
51.500,0.176513
51.510,0.140453
51.520,0.089807
51.530,0.043402
51.540,0.029195
51.550,0.001768
51.560,-0.025176
51.570,-0.102792
51.580,-0.144327
51.590,-0.138248
51.600,-0.098592
51.610,-0.095808
51.620,-0.106913
51.630,-0.100052
51.640,-0.062172
51.650,-0.021754
51.660,0.050158
51.670,0.007668
51.680,0.013731
51.690,-0.005248
51.700,0.009245
51.710,0.010004
51.720,0.022917
51.730,-0.015180
51.740,-0.037439
51.750,-0.030373
51.760,0.022765
51.770,0.081299
51.780,0.085090
51.790,0.085757
51.800,0.117797
51.810,0.192680
51.820,0.226772
51.830,0.249903
51.840,0.214480
51.850,0.172103
51.860,0.192932
51.870,0.203007
51.880,0.162699
51.890,0.083696
51.900,0.035566
51.910,0.036627
51.920,0.033121
51.930,0.051638
51.940,0.047208
51.950,0.007878
51.960,0.010741
51.970,0.062064
51.980,0.099819
51.990,0.075049
52.000,0.012735
52.010,-0.026960
52.020,-0.020651
52.030,-0.036803
52.040,-0.048932
52.050,-0.098603
52.060,-0.185194
52.070,-0.166151
52.080,-0.130537
52.090,-0.112009
52.100,-0.100463
52.110,-0.100262
52.120,-0.062354
52.130,0.022138
52.140,0.062520
52.150,0.074405
52.160,0.063782
52.170,0.057745
52.180,0.100821
52.190,0.125887
52.200,0.124066
52.210,0.082500
52.220,0.059769
52.230,0.056796
52.240,0.090933
52.250,0.102608
52.260,0.105721
52.270,0.086998
52.280,0.113615
52.290,0.174593
52.300,0.210765
52.310,0.224178
52.320,0.221243
52.330,0.170589
52.340,0.153770
52.350,0.157514
52.360,0.137701
52.370,0.077404
52.380,-0.002483
52.390,-0.025302
52.400,-0.028281
52.410,-0.042520
52.420,-0.046757
52.430,-0.093480
52.440,-0.069111
52.450,-0.053525
52.460,-0.004881
52.470,-0.000055
52.480,-0.021344
52.490,-0.033565
52.500,-0.030526
52.510,0.002733
52.520,-0.014097
52.530,-0.048328
52.540,-0.110641
52.550,-0.107046
52.560,-0.079505
52.570,-0.064586
52.580,-0.034258
52.590,-0.048220
52.600,-0.030066
52.610,0.030757
52.620,0.105322
52.630,0.142321
52.640,0.148777
52.650,0.136281
52.660,0.175162
52.670,0.202223
52.680,0.226242
52.690,0.175205
52.700,0.133210
52.710,0.120760
52.720,0.114668
52.730,0.140229
52.740,0.104820
52.750,0.076956
52.760,0.058716
52.770,0.106560
52.780,0.164255
52.790,0.164778
52.800,0.129550
52.810,0.106131
52.820,0.097338
52.830,0.106294
52.840,0.077108
52.850,0.039106
52.860,-0.033957
52.870,-0.086438
52.880,-0.102748
52.890,-0.093459
52.900,-0.097266
52.910,-0.165679
52.920,-0.160356
52.930,-0.117147
52.940,-0.047247
52.950,-0.038562
52.960,-0.025948
52.970,-0.038059
52.980,-0.005642
52.990,0.026749
53.000,0.058085
53.010,0.019013
53.020,-0.022964
53.030,-0.017343
53.040,-0.001221
53.050,0.043870
53.060,0.022085
53.070,0.003697
53.080,0.016586
53.090,0.098942
53.100,0.153060
53.110,0.177617
53.120,0.187332
53.130,0.178991
53.140,0.215573
53.150,0.239080
53.160,0.243495
53.170,0.210801
53.180,0.158377
53.190,0.115581
53.200,0.108559
53.210,0.095194
53.220,0.035336
53.230,0.007519
53.240,-0.017355
53.250,0.010643
53.260,0.060970
53.270,0.064163
53.280,0.018881
53.290,0.015392
53.300,0.019940
53.310,0.052894
53.320,0.043715
53.330,-0.020474
53.340,-0.073131
53.350,-0.104295
53.360,-0.123080
53.370,-0.100516
53.380,-0.124097
53.390,-0.145705
53.400,-0.165153
53.410,-0.129032
53.420,-0.059931
53.430,-0.014689
53.440,0.007458
53.450,-0.000444
53.460,0.026858
53.470,0.135349
53.480,0.148848
53.490,0.128541
53.500,0.117014
53.510,0.065482
53.520,0.084874
53.530,0.105340
53.540,0.101798
53.550,0.059445
53.560,0.060638
53.570,0.082338
53.580,0.153166
53.590,0.176837
53.600,0.152880
53.610,0.161754
53.620,0.168992
53.630,0.214355
53.640,0.226417
53.650,0.211071
53.660,0.121784
53.670,0.060634
53.680,0.061608
53.690,0.034515
53.700,0.021775
53.710,-0.052581
53.720,-0.084912
53.730,-0.098214
53.740,-0.071077
53.750,-0.039325
53.760,-0.067517
53.770,-0.075593
53.780,-0.054561
53.790,-0.005825
53.800,0.004906
53.810,-0.020210
53.820,-0.028769
53.830,-0.074675
53.840,-0.063733
53.850,-0.043226
53.860,-0.059494
53.870,-0.105933
53.880,-0.118679
53.890,-0.064753
53.900,-0.006611
53.910,0.035897
53.920,0.062633
53.930,0.040392
53.940,0.103721
53.950,0.164948
53.960,0.194616
53.970,0.216031
53.980,0.186786
53.990,0.161777
54.000,0.147369
54.010,0.171302
54.020,0.151138
54.030,0.094735
54.040,0.062131
54.050,0.070175
54.060,0.112917
54.070,0.119851
54.080,0.131840
54.090,0.089436
54.100,0.101058
54.110,0.141904
54.120,0.153305
54.130,0.124717
54.140,0.083956
54.150,0.004239
54.160,-0.007383
54.170,0.021334
54.180,-0.031831
54.190,-0.098829
54.200,-0.150817
54.210,-0.153225
54.220,-0.134230
54.230,-0.103578
54.240,-0.113567
54.250,-0.095302
54.260,-0.071494
54.270,-0.015709
54.280,0.035836
54.290,0.037897
54.300,0.004613
54.310,0.021462
54.320,0.028186
54.330,0.042488
54.340,0.042863
54.350,0.013081
54.360,-0.014114
54.370,-0.002001
54.380,0.049039
54.390,0.078498
54.400,0.105276
54.410,0.105605
54.420,0.139043
54.430,0.178141
54.440,0.248698
54.450,0.253865
54.460,0.224336
54.470,0.163334
54.480,0.169817
54.490,0.193227
54.500,0.148867
54.510,0.096645
54.520,0.031534
54.530,0.022143
54.540,0.021074
54.550,0.022282
54.560,0.016769
54.570,-0.018408
54.580,-0.023209
54.590,0.006600
54.600,0.092219
54.610,0.048923
54.620,0.010021
54.630,-0.040608
54.640,-0.034593
54.650,-0.021842
54.660,-0.041838
54.670,-0.094040
54.680,-0.159893
54.690,-0.154073
54.700,-0.117023
54.710,-0.106118
54.720,-0.098552
54.730,-0.117118
54.740,-0.074732
54.750,-0.011382
54.760,0.077492
54.770,0.097403
54.780,0.109890
54.790,0.093689
54.800,0.124813
54.810,0.152282
54.820,0.147205
54.830,0.094402
54.840,0.081926
54.850,0.060618
54.860,0.072206
54.870,0.109429
54.880,0.099098
54.890,0.108566
54.900,0.121979
54.910,0.176809
54.920,0.231903
54.930,0.210840
54.940,0.168907
54.950,0.150061
54.960,0.160366
54.970,0.130353
54.980,0.121996
54.990,0.067515
55.000,-0.022348
55.010,-0.050335
55.020,-0.058395
55.030,-0.032003
55.040,-0.056466
55.050,-0.119983
55.060,-0.118429
55.070,-0.066978
55.080,-0.013376
55.090,-0.001727
55.100,-0.017860
55.110,-0.029073
55.120,-0.012420
55.130,0.019572
55.140,-0.001351
55.150,-0.049732
55.160,-0.091176
55.170,-0.076523
55.180,-0.063352
55.190,-0.036559
55.200,-0.027462
55.210,-0.034275
55.220,0.002468
55.230,0.035992
55.240,0.120029
55.250,0.165262
55.260,0.169116
55.270,0.158603
55.280,0.172558
55.290,0.220931
55.300,0.218607
55.310,0.182134
55.320,0.140404
55.330,0.111481
55.340,0.100103
55.350,0.109651
55.360,0.095997
55.370,0.069965
55.380,0.049298
55.390,0.085337
55.400,0.109826
55.410,0.131044
55.420,0.102690
55.430,0.086760
55.440,0.082107
55.450,0.087162
55.460,0.067654
55.470,0.020926
55.480,-0.059542
55.490,-0.081496
55.500,-0.095812
55.510,-0.101355
55.520,-0.114891
55.530,-0.171866
55.540,-0.153909
55.550,-0.127939
55.560,-0.053358
55.570,-0.034117
55.580,-0.035113
55.590,-0.041690
55.600,0.009525
55.610,0.060005
55.620,0.059723
55.630,0.068034
55.640,0.009961
55.650,-0.013828
55.660,0.040135
55.670,0.038757
55.680,0.053551
55.690,-0.009857
55.700,0.048839
55.710,0.079476
55.720,0.143783
55.730,0.185936
55.740,0.173347
55.750,0.193521
55.760,0.211904
55.770,0.245956
55.780,0.242856
55.790,0.194484
55.800,0.147145
55.810,0.110806
55.820,0.094196
55.830,0.081463
55.840,0.040056
55.850,-0.001591
55.860,-0.023248
55.870,-0.023196
55.880,0.006305
55.890,0.054922
55.900,-0.004683
55.910,-0.005097
55.920,0.001135
55.930,0.043709
55.940,0.033617
55.950,-0.021684
55.960,-0.074930
55.970,-0.096868
55.980,-0.097841
55.990,-0.099180
56.000,-0.118389
56.010,-0.163969
56.020,-0.172094
56.030,-0.123420
56.040,-0.059578
56.050,-0.008072
56.060,-0.003929
56.070,0.037607
56.080,0.045491
56.090,0.133344
56.100,0.167715
56.110,0.168684
56.120,0.132082
56.130,0.087411
56.140,0.118292
56.150,0.137098
56.160,0.123041
56.170,0.081013
56.180,0.051844
56.190,0.097529
56.200,0.132236
56.210,0.157553
56.220,0.159719
56.230,0.143187
56.240,0.157514
56.250,0.200893
56.260,0.239373
56.270,0.179872
56.280,0.114116
56.290,0.060863
56.300,0.051810
56.310,0.021661
56.320,-0.004496
56.330,-0.071260
56.340,-0.117133
56.350,-0.109142
56.360,-0.083093
56.370,-0.054595
56.380,-0.064830
56.390,-0.074526
56.400,-0.058382
56.410,-0.002097
56.420,0.018376
56.430,0.020771
56.440,-0.032306
56.450,-0.040511
56.460,-0.041122
56.470,-0.028851
56.480,-0.051634
56.490,-0.070334
56.500,-0.090474
56.510,-0.063936
56.520,-0.000691
56.530,0.043315
56.540,0.049296
56.550,0.059201
56.560,0.119254
56.570,0.180182
56.580,0.242187
56.590,0.247657
56.600,0.203603
56.610,0.179146
56.620,0.182865
56.630,0.183841
56.640,0.149227
56.650,0.072780
56.660,0.063441
56.670,0.060721
56.680,0.083074
56.690,0.099650
56.700,0.093237
56.710,0.072388
56.720,0.074086
56.730,0.105764
56.740,0.137540
56.750,0.117672
56.760,0.078821
56.770,0.003784
56.780,0.004887
56.790,-0.017058
56.800,-0.049484
56.810,-0.084577
56.820,-0.163308
56.830,-0.164017
56.840,-0.137462
56.850,-0.097524
56.860,-0.111320
56.870,-0.126637
56.880,-0.077400
56.890,-0.007257
56.900,0.039396
56.910,0.054725
56.920,0.027934
56.930,0.016239
56.940,0.045630
56.950,0.058844
56.960,0.060097
56.970,0.017096
56.980,-0.004825
56.990,0.018289
57.000,0.054689
57.010,0.103513
57.020,0.102993
57.030,0.098375
57.040,0.119852
57.050,0.189882
57.060,0.227541
57.070,0.253188
57.080,0.201017
57.090,0.173273
57.100,0.176625
57.110,0.169085
57.120,0.155000
57.130,0.078115
57.140,0.016928
57.150,0.003839
57.160,-0.015871
57.170,0.008180
57.180,-0.009065
57.190,-0.031042
57.200,-0.037085
57.210,-0.006465
57.220,0.046837
57.230,0.044679
57.240,0.022946
57.250,-0.006440
57.260,-0.030168
57.270,-0.005137
57.280,-0.037095
57.290,-0.103232
57.300,-0.134925
57.310,-0.136255
57.320,-0.144095
57.330,-0.077843
57.340,-0.096512
57.350,-0.072647
57.360,-0.055221
57.370,0.013576
57.380,0.096869
57.390,0.111558
57.400,0.133845
57.410,0.102332
57.420,0.131914
57.430,0.158654
57.440,0.174547
57.450,0.127743
57.460,0.092523
57.470,0.086676
57.480,0.107663
57.490,0.130108
57.500,0.120669
57.510,0.089164
57.520,0.091612
57.530,0.134998
57.540,0.199802
57.550,0.195384
57.560,0.162424
57.570,0.135254
57.580,0.138343
57.590,0.146553
57.600,0.113671
57.610,0.037389
57.620,-0.019911
57.630,-0.086278
57.640,-0.068598
57.650,-0.056448
57.660,-0.091293
57.670,-0.115552
57.680,-0.127856
57.690,-0.081015
57.700,-0.035431
57.710,-0.020648
57.720,-0.025476
57.730,-0.029477
57.740,-0.040744
57.750,0.001504
57.760,-0.009337
57.770,-0.034931
57.780,-0.082673
57.790,-0.084415
57.800,-0.056120
57.810,-0.016027
57.820,-0.011926
57.830,-0.041121
57.840,-0.016482
57.850,0.058601
57.860,0.118520
57.870,0.161307
57.880,0.150393
57.890,0.178626
57.900,0.200281
57.910,0.222568
57.920,0.221833
57.930,0.181607
57.940,0.139870
57.950,0.100911
57.960,0.096202
57.970,0.106532
57.980,0.090946
57.990,0.053953
58.000,0.041109
58.010,0.057570
58.020,0.099966
58.030,0.111724
58.040,0.091924
58.050,0.066349
58.060,0.052763
58.070,0.070094
58.080,0.061206
58.090,0.016453
58.100,-0.065215
58.110,-0.107810
58.120,-0.093178
58.130,-0.088763
58.140,-0.137627
58.150,-0.165005
58.160,-0.156786
58.170,-0.129889
58.180,-0.054830
58.190,-0.040894
58.200,-0.022733
58.210,-0.007528
58.220,0.036524
58.230,0.081020
58.240,0.079234
58.250,0.059566
58.260,0.028305
58.270,0.032401
58.280,0.051464
58.290,0.076359
58.300,0.065162
58.310,0.028927
58.320,0.032220
58.330,0.072514
58.340,0.152869
58.350,0.168553
58.360,0.183420
58.370,0.182095
58.380,0.214076
58.390,0.229004
58.400,0.248318
58.410,0.192788
58.420,0.149372
58.430,0.091396
58.440,0.079437
58.450,0.061308
58.460,0.024394
58.470,-0.033929
58.480,-0.067233
58.490,-0.036143
58.500,-0.022441
58.510,0.005620
58.520,-0.004188
58.530,-0.041183
58.540,-0.038613
58.550,0.020834
58.560,0.010592
58.570,-0.013675
58.580,-0.060895
58.590,-0.089216
58.600,-0.092268
58.610,-0.089134
58.620,-0.090342
58.630,-0.133384
58.640,-0.126780
58.650,-0.117474
58.660,-0.045015
58.670,0.002660
58.680,0.025029
58.690,0.036080
58.700,0.077062
58.710,0.159726
58.720,0.179284
58.730,0.178686
58.740,0.142433
58.750,0.116123
58.760,0.141135
58.770,0.126878
58.780,0.138483
58.790,0.068584
58.800,0.056445
58.810,0.080290
58.820,0.118308
58.830,0.143872
58.840,0.154032
58.850,0.153572
58.860,0.154560
58.870,0.180946
58.880,0.187803
58.890,0.153398
58.900,0.111738
58.910,0.060855
58.920,0.047769
58.930,0.030706
58.940,-0.008801
58.950,-0.093737
58.960,-0.142032
58.970,-0.142705
58.980,-0.100332
58.990,-0.080914
59.000,-0.084488
59.010,-0.105541
59.020,-0.067038
59.030,-0.008814
59.040,0.021719
59.050,-0.012194
59.060,-0.018463
59.070,-0.040860
59.080,-0.015471
59.090,-0.008588
59.100,-0.011476
59.110,-0.057590
59.120,-0.070457
59.130,-0.037899
59.140,0.006241
59.150,0.057383
59.160,0.071278
59.170,0.086354
59.180,0.118467
59.190,0.189499
59.200,0.215786
59.210,0.234113
59.220,0.213280
59.230,0.187794
59.240,0.173746
59.250,0.179359
59.260,0.162359
59.270,0.102155
59.280,0.053195
59.290,0.041778
59.300,0.065106
59.310,0.086768
59.320,0.049459
59.330,0.022216
59.340,0.053746
59.350,0.072613
59.360,0.113479
59.370,0.082346
59.380,0.028706
59.390,0.015114
59.400,-0.011761
59.410,-0.029662
59.420,-0.051155
59.430,-0.112728
59.440,-0.163867
59.450,-0.165018
59.460,-0.147386
59.470,-0.112382
59.480,-0.104095
59.490,-0.103899
59.500,-0.077438
59.510,-0.020541
59.520,0.027928
59.530,0.081505
59.540,0.042123
59.550,0.042431
59.560,0.068839
59.570,0.100154
59.580,0.091032
59.590,0.045011
59.600,0.019619
59.610,0.048223
59.620,0.092659
59.630,0.098334
59.640,0.110662
59.650,0.082685
59.660,0.127342
59.670,0.189184
59.680,0.229223
